search_id,entity_type,entity_value,case_id
SRCH017327,Case,CASE001186,CASE005407
SRCH017328,Case,CASE008587,CASE001303
SRCH017329,Phone,9287885352,CASE003369
SRCH017330,Bank,670196338230,CASE007462
SRCH017331,Citizen,CID009362,CASE002328
SRCH017332,Bank,460524014239,CASE003147
SRCH017333,Phone,9391816760,CASE007161
SRCH017334,Officer,OFF00350,CASE009828
SRCH017335,Phone,9553287802,CASE000106
SRCH017336,Citizen,CID003251,CASE009188
SRCH017337,Vehicle,KA92AB4746,CASE003571
SRCH017338,Citizen,CID005455,CASE003325
SRCH017339,Case,CASE008607,CASE005772
SRCH017340,Bank,634675270528,CASE000449
SRCH017341,Vehicle,KA09AB7159,CASE007764
SRCH017342,Vehicle,KA76AB1227,CASE002695
SRCH017343,Case,CASE004536,CASE003495
SRCH017344,Officer,OFF00279,CASE002013
SRCH017345,Bank,949839155320,CASE006850
SRCH017346,Case,CASE001904,CASE004597
SRCH017347,Officer,OFF00331,CASE005999
SRCH017348,Officer,OFF00102,CASE005270
SRCH017349,Vehicle,KA72AB3585,CASE004698
SRCH017350,Phone,9215889513,CASE002457
SRCH017351,Case,CASE008995,CASE007124
SRCH017352,Officer,OFF00188,CASE000836
SRCH017353,Vehicle,KA69AB9267,CASE009333
SRCH017354,Citizen,CID003621,CASE009572
SRCH017355,Vehicle,KA27AB7059,CASE006132
SRCH017356,Phone,9236137849,CASE009736
SRCH017357,Phone,9190959650,CASE003641
SRCH017358,Phone,9505606791,CASE009343
SRCH017359,Officer,OFF00103,CASE001996
SRCH017360,Phone,9776799887,CASE006230
SRCH017361,Officer,OFF00279,CASE001174
SRCH017362,Phone,9011575811,CASE000903
SRCH017363,Vehicle,KA99AB3772,CASE009659
SRCH017364,Case,CASE008981,CASE002844
SRCH017365,Vehicle,KA70AB5850,CASE005117
SRCH017366,Phone,9868935341,CASE009061
SRCH017367,Vehicle,KA21AB6254,CASE005662
SRCH017368,Citizen,CID008328,CASE004439
SRCH017369,Phone,9667683453,CASE008995
SRCH017370,Officer,OFF00191,CASE002652
SRCH017371,Citizen,CID007778,CASE002291
SRCH017372,Vehicle,KA09AB2452,CASE006035
SRCH017373,Phone,9735499593,CASE005126
SRCH017374,Case,CASE004211,CASE004402
SRCH017375,Bank,748869896022,CASE006837
SRCH017376,Phone,9888331708,CASE005923
SRCH017377,Officer,OFF00080,CASE004470
SRCH017378,Phone,9891750690,CASE004015
SRCH017379,Vehicle,KA61AB4100,CASE005046
SRCH017380,Officer,OFF00431,CASE006464
SRCH017381,Citizen,CID003694,CASE002276
SRCH017382,Phone,9001213441,CASE002849
SRCH017383,Bank,162086273666,CASE003461
SRCH017384,Citizen,CID002783,CASE005464
SRCH017385,Citizen,CID003084,CASE004337
SRCH017386,Bank,454183560761,CASE001812
SRCH017387,Citizen,CID005379,CASE004995
SRCH017388,Phone,9329635003,CASE007023
SRCH017389,Officer,OFF00188,CASE000563
SRCH017390,Phone,9431870398,CASE007944
SRCH017391,Phone,9129418595,CASE005473
SRCH017392,Officer,OFF00116,CASE002014
SRCH017393,Case,CASE008015,CASE003383
SRCH017394,Case,CASE008940,CASE002585
SRCH017395,Phone,9477412212,CASE000452
SRCH017396,Phone,9138756487,CASE006228
SRCH017397,Officer,OFF00317,CASE006899
SRCH017398,Bank,178177199156,CASE002177
SRCH017399,Case,CASE001071,CASE005543
SRCH017400,Case,CASE006121,CASE000628
SRCH017401,Case,CASE003768,CASE006323
SRCH017402,Officer,OFF00002,CASE001019
SRCH017403,Case,CASE003535,CASE007061
SRCH017404,Case,CASE003559,CASE007602
SRCH017405,Bank,715765801177,CASE006789
SRCH017406,Citizen,CID009090,CASE009467
SRCH017407,Case,CASE005721,CASE009391
SRCH017408,Bank,514510808963,CASE009251
SRCH017409,Phone,9898320203,CASE005547
SRCH017410,Citizen,CID000282,CASE000365
SRCH017411,Phone,9826910364,CASE000853
SRCH017412,Citizen,CID008231,CASE007787
SRCH017413,Officer,OFF00283,CASE000428
SRCH017414,Bank,448711543550,CASE003037
SRCH017415,Officer,OFF00159,CASE006338
SRCH017416,Case,CASE008111,CASE007418
SRCH017417,Bank,119547790812,CASE009053
SRCH017418,Officer,OFF00070,CASE000426
SRCH017419,Phone,9706010592,CASE000597
SRCH017420,Case,CASE008787,CASE002645
SRCH017421,Case,CASE006739,CASE002286
SRCH017422,Citizen,CID003562,CASE007939
SRCH017423,Bank,231955422677,CASE005987
SRCH017424,Officer,OFF00497,CASE006311
SRCH017425,Vehicle,KA94AB4311,CASE000754
SRCH017426,Vehicle,KA69AB7188,CASE006294
SRCH017427,Vehicle,KA35AB1260,CASE004323
SRCH017428,Vehicle,KA68AB3875,CASE004180
SRCH017429,Citizen,CID002236,CASE007712
SRCH017430,Bank,956951310765,CASE009402
SRCH017431,Bank,679627471407,CASE005599
SRCH017432,Officer,OFF00438,CASE004417
SRCH017433,Officer,OFF00074,CASE007806
SRCH017434,Officer,OFF00001,CASE007727
SRCH017435,Phone,9669700872,CASE005553
SRCH017436,Vehicle,KA51AB3307,CASE008256
SRCH017437,Officer,OFF00239,CASE008246
SRCH017438,Bank,170869374235,CASE001905
SRCH017439,Vehicle,KA51AB5592,CASE004913
SRCH017440,Citizen,CID008111,CASE009177
SRCH017441,Case,CASE000214,CASE001593
SRCH017442,Citizen,CID008806,CASE000248
SRCH017443,Officer,OFF00443,CASE006849
SRCH017444,Vehicle,KA54AB6056,CASE000970
SRCH017445,Case,CASE008054,CASE006270
SRCH017446,Citizen,CID005825,CASE005533
SRCH017447,Bank,257885343251,CASE002478
SRCH017448,Vehicle,KA08AB8167,CASE005849
SRCH017449,Phone,9070313454,CASE003132
SRCH017450,Bank,850457923641,CASE006180
SRCH017451,Citizen,CID000281,CASE003940
SRCH017452,Bank,322275309194,CASE005148
SRCH017453,Citizen,CID003217,CASE000317
SRCH017454,Citizen,CID003157,CASE004913
SRCH017455,Bank,740473295233,CASE003817
SRCH017456,Citizen,CID006442,CASE002584
SRCH017457,Case,CASE006990,CASE003773
SRCH017458,Citizen,CID006512,CASE003678
SRCH017459,Vehicle,KA09AB3053,CASE001354
SRCH017460,Phone,9407307115,CASE006355
SRCH017461,Vehicle,KA40AB7992,CASE006618
SRCH017462,Vehicle,KA98AB9890,CASE005794
SRCH017463,Case,CASE008150,CASE000701
SRCH017464,Vehicle,KA82AB5903,CASE009424
SRCH017465,Bank,854788487849,CASE000009
SRCH017466,Vehicle,KA07AB2657,CASE003389
SRCH017467,Officer,OFF00015,CASE003479
SRCH017468,Bank,246860192536,CASE009968
SRCH017469,Vehicle,KA72AB9329,CASE001491
SRCH017470,Phone,9805382866,CASE000644
SRCH017471,Citizen,CID009132,CASE004870
SRCH017472,Case,CASE003457,CASE008662
SRCH017473,Phone,9418992257,CASE009480
SRCH017474,Citizen,CID001733,CASE003788
SRCH017475,Vehicle,KA50AB5618,CASE008936
SRCH017476,Vehicle,KA15AB8427,CASE007727
SRCH017477,Bank,141769948832,CASE003760
SRCH017478,Phone,9936294385,CASE008989
SRCH017479,Case,CASE006701,CASE009160
SRCH017480,Citizen,CID000991,CASE001259
SRCH017481,Officer,OFF00096,CASE005522
SRCH017482,Case,CASE006851,CASE004546
SRCH017483,Phone,9586391466,CASE003371
SRCH017484,Vehicle,KA50AB3912,CASE004621
SRCH017485,Citizen,CID001473,CASE000775
SRCH017486,Phone,9967824467,CASE009056
SRCH017487,Citizen,CID000737,CASE005508
SRCH017488,Phone,9596678118,CASE004341
SRCH017489,Case,CASE001274,CASE000342
SRCH017490,Officer,OFF00321,CASE005255
SRCH017491,Citizen,CID007704,CASE006584
SRCH017492,Case,CASE005229,CASE008461
SRCH017493,Case,CASE001495,CASE006431
SRCH017494,Case,CASE009366,CASE004983
SRCH017495,Vehicle,KA14AB3909,CASE008508
SRCH017496,Phone,9168041998,CASE000068
SRCH017497,Bank,640122399914,CASE007615
SRCH017498,Bank,444288567156,CASE006605
SRCH017499,Citizen,CID006291,CASE003099
SRCH017500,Vehicle,KA99AB2568,CASE005569
SRCH017501,Vehicle,KA94AB1727,CASE008663
SRCH017502,Vehicle,KA73AB4515,CASE002554
SRCH017503,Vehicle,KA23AB3150,CASE003920
SRCH017504,Citizen,CID008687,CASE006236
SRCH017505,Bank,691667666473,CASE009241
SRCH017506,Vehicle,KA65AB1783,CASE005945
SRCH017507,Case,CASE002881,CASE000356
SRCH017508,Citizen,CID007572,CASE002722
SRCH017509,Officer,OFF00211,CASE002907
SRCH017510,Officer,OFF00269,CASE001629
SRCH017511,Vehicle,KA38AB6624,CASE001879
SRCH017512,Case,CASE009559,CASE000666
SRCH017513,Phone,9095213826,CASE008118
SRCH017514,Bank,625462159284,CASE009739
SRCH017515,Vehicle,KA81AB6033,CASE004945
SRCH017516,Bank,713147563468,CASE009640
SRCH017517,Phone,9429478833,CASE005346
SRCH017518,Citizen,CID003517,CASE001689
SRCH017519,Phone,9995314450,CASE007598
SRCH017520,Case,CASE007487,CASE008047
SRCH017521,Phone,9432385477,CASE003682
SRCH017522,Citizen,CID006792,CASE004482
SRCH017523,Bank,998801461464,CASE004067
SRCH017524,Officer,OFF00482,CASE009677
SRCH017525,Case,CASE006550,CASE008610
SRCH017526,Case,CASE009734,CASE005104
SRCH017527,Phone,9733280465,CASE006927
SRCH017528,Phone,9845269772,CASE006127
SRCH017529,Case,CASE006851,CASE007150
SRCH017530,Case,CASE004119,CASE005446
SRCH017531,Phone,9453800566,CASE001848
SRCH017532,Vehicle,KA25AB4547,CASE005753
SRCH017533,Citizen,CID006352,CASE008101
SRCH017534,Bank,211857321772,CASE001990
SRCH017535,Phone,9101641244,CASE004277
SRCH017536,Officer,OFF00164,CASE007611
SRCH017537,Phone,9699159485,CASE000763
SRCH017538,Phone,9520042218,CASE000115
SRCH017539,Officer,OFF00096,CASE003372
SRCH017540,Case,CASE004774,CASE004926
SRCH017541,Officer,OFF00112,CASE004428
SRCH017542,Bank,967324739961,CASE007450
SRCH017543,Bank,407194260825,CASE008750
SRCH017544,Phone,9866398970,CASE009473
SRCH017545,Officer,OFF00101,CASE009942
SRCH017546,Citizen,CID008239,CASE003756
SRCH017547,Bank,837743419426,CASE008941
SRCH017548,Officer,OFF00353,CASE001426
SRCH017549,Citizen,CID001259,CASE007795
SRCH017550,Citizen,CID008697,CASE003361
SRCH017551,Phone,9739254848,CASE003665
SRCH017552,Phone,9742249096,CASE001552
SRCH017553,Bank,237536222965,CASE003099
SRCH017554,Officer,OFF00209,CASE002146
SRCH017555,Phone,9926824295,CASE000314
SRCH017556,Case,CASE009516,CASE003473
SRCH017557,Bank,421962576304,CASE006059
SRCH017558,Citizen,CID003410,CASE008929
SRCH017559,Vehicle,KA51AB9673,CASE001664
SRCH017560,Phone,9209513846,CASE004173
SRCH017561,Officer,OFF00490,CASE002723
SRCH017562,Phone,9067493646,CASE000360
SRCH017563,Citizen,CID005244,CASE009857
SRCH017564,Phone,9769773096,CASE001496
SRCH017565,Officer,OFF00276,CASE005190
SRCH017566,Bank,265938137671,CASE002621
SRCH017567,Vehicle,KA65AB2944,CASE007558
SRCH017568,Citizen,CID004998,CASE009865
SRCH017569,Phone,9135255612,CASE005000
SRCH017570,Citizen,CID006005,CASE002410
SRCH017571,Case,CASE001924,CASE000078
SRCH017572,Phone,9290667762,CASE007916
SRCH017573,Bank,751147386372,CASE007302
SRCH017574,Citizen,CID005637,CASE007304
SRCH017575,Case,CASE003550,CASE001293
SRCH017576,Officer,OFF00212,CASE005077
SRCH017577,Vehicle,KA37AB9462,CASE008172
SRCH017578,Vehicle,KA38AB2445,CASE001271
SRCH017579,Citizen,CID007876,CASE007343
SRCH017580,Officer,OFF00171,CASE009653
SRCH017581,Officer,OFF00411,CASE003298
SRCH017582,Officer,OFF00278,CASE009887
SRCH017583,Bank,760108292491,CASE003400
SRCH017584,Vehicle,KA80AB9463,CASE003377
SRCH017585,Officer,OFF00061,CASE002551
SRCH017586,Officer,OFF00399,CASE009037
SRCH017587,Bank,411527791084,CASE006151
SRCH017588,Vehicle,KA38AB9535,CASE009013
SRCH017589,Citizen,CID004265,CASE004450
SRCH017590,Phone,9106030159,CASE003991
SRCH017591,Officer,OFF00302,CASE004473
SRCH017592,Officer,OFF00029,CASE006876
SRCH017593,Bank,186464721825,CASE003483
SRCH017594,Phone,9880064161,CASE009426
SRCH017595,Vehicle,KA08AB5365,CASE003874
SRCH017596,Bank,258087615274,CASE004780
SRCH017597,Bank,469126530851,CASE003906
SRCH017598,Officer,OFF00132,CASE005418
SRCH017599,Phone,9279373179,CASE004373
SRCH017600,Vehicle,KA22AB4521,CASE003191
SRCH017601,Bank,513002638219,CASE007377
SRCH017602,Case,CASE003346,CASE006120
SRCH017603,Case,CASE004482,CASE003631
SRCH017604,Phone,9358262391,CASE004211
SRCH017605,Bank,791538660499,CASE005551
SRCH017606,Bank,157219140516,CASE002869
SRCH017607,Phone,9358657613,CASE004422
SRCH017608,Bank,686390856984,CASE005740
SRCH017609,Citizen,CID006726,CASE005958
SRCH017610,Phone,9595758437,CASE007031
SRCH017611,Phone,9791562801,CASE005194
SRCH017612,Citizen,CID009842,CASE009682
SRCH017613,Bank,179168597508,CASE001759
SRCH017614,Citizen,CID001318,CASE006862
SRCH017615,Case,CASE007464,CASE004675
SRCH017616,Case,CASE001533,CASE003571
SRCH017617,Vehicle,KA38AB7070,CASE001504
SRCH017618,Phone,9249166433,CASE009723
SRCH017619,Phone,9736221289,CASE003057
SRCH017620,Citizen,CID000324,CASE004171
SRCH017621,Vehicle,KA47AB4955,CASE002737
SRCH017622,Citizen,CID008140,CASE005554
SRCH017623,Case,CASE003973,CASE007634
SRCH017624,Bank,608588966764,CASE006550
SRCH017625,Vehicle,KA74AB6488,CASE003209
SRCH017626,Officer,OFF00011,CASE004467
SRCH017627,Vehicle,KA28AB7893,CASE001495
SRCH017628,Citizen,CID009202,CASE000805
SRCH017629,Officer,OFF00361,CASE000958
SRCH017630,Officer,OFF00235,CASE001807
SRCH017631,Vehicle,KA12AB9186,CASE006907
SRCH017632,Citizen,CID006914,CASE001999
SRCH017633,Vehicle,KA97AB7618,CASE007283
SRCH017634,Case,CASE003052,CASE004850
SRCH017635,Bank,508572456247,CASE003270
SRCH017636,Officer,OFF00221,CASE002610
SRCH017637,Phone,9825240959,CASE004176
SRCH017638,Case,CASE009296,CASE000673
SRCH017639,Case,CASE000285,CASE000454
SRCH017640,Citizen,CID006624,CASE008616
SRCH017641,Case,CASE003458,CASE004793
SRCH017642,Bank,140657063107,CASE007445
SRCH017643,Case,CASE008473,CASE009392
SRCH017644,Vehicle,KA68AB3208,CASE006588
SRCH017645,Citizen,CID005245,CASE008082
SRCH017646,Citizen,CID005072,CASE006813
SRCH017647,Case,CASE006677,CASE006874
SRCH017648,Vehicle,KA76AB5141,CASE004429
SRCH017649,Phone,9652612648,CASE006993
SRCH017650,Citizen,CID001697,CASE006022
SRCH017651,Case,CASE007992,CASE000219
SRCH017652,Phone,9826985857,CASE008516
SRCH017653,Bank,131503476612,CASE009429
SRCH017654,Citizen,CID009968,CASE007213
SRCH017655,Officer,OFF00149,CASE001739
SRCH017656,Officer,OFF00192,CASE000733
SRCH017657,Vehicle,KA27AB9342,CASE004474
SRCH017658,Vehicle,KA76AB6945,CASE007634
SRCH017659,Officer,OFF00474,CASE009587
SRCH017660,Bank,885867733695,CASE009911
SRCH017661,Phone,9557325841,CASE000811
SRCH017662,Phone,9974081432,CASE007630
SRCH017663,Officer,OFF00361,CASE005738
SRCH017664,Case,CASE002969,CASE005723
SRCH017665,Phone,9828584473,CASE001993
SRCH017666,Bank,660300989884,CASE005021
SRCH017667,Citizen,CID003727,CASE001676
SRCH017668,Officer,OFF00068,CASE005374
SRCH017669,Case,CASE002130,CASE006847
SRCH017670,Officer,OFF00097,CASE000869
SRCH017671,Citizen,CID000176,CASE002910
SRCH017672,Case,CASE006843,CASE009531
SRCH017673,Vehicle,KA60AB9555,CASE000422
SRCH017674,Phone,9240589833,CASE008045
SRCH017675,Officer,OFF00269,CASE008566
SRCH017676,Phone,9090583599,CASE001157
SRCH017677,Phone,9266533998,CASE005179
SRCH017678,Case,CASE001569,CASE009997
SRCH017679,Citizen,CID001844,CASE002541
SRCH017680,Bank,943217316855,CASE004150
SRCH017681,Phone,9547882451,CASE009715
SRCH017682,Bank,696965302132,CASE008672
SRCH017683,Bank,176041368754,CASE002333
SRCH017684,Officer,OFF00209,CASE001817
SRCH017685,Bank,492547862508,CASE008950
SRCH017686,Officer,OFF00463,CASE003762
SRCH017687,Vehicle,KA37AB2578,CASE004338
SRCH017688,Phone,9999130003,CASE009650
SRCH017689,Vehicle,KA82AB2781,CASE005848
SRCH017690,Officer,OFF00498,CASE007436
SRCH017691,Phone,9202111870,CASE002045
SRCH017692,Officer,OFF00165,CASE007062
SRCH017693,Case,CASE005111,CASE008295
SRCH017694,Officer,OFF00394,CASE001859
SRCH017695,Phone,9364440113,CASE008385
SRCH017696,Citizen,CID000911,CASE003216
SRCH017697,Phone,9150483195,CASE008550
SRCH017698,Officer,OFF00349,CASE001802
SRCH017699,Bank,942379624781,CASE004798
SRCH017700,Bank,822729582279,CASE000915
SRCH017701,Citizen,CID002921,CASE003243
SRCH017702,Bank,608690521460,CASE005135
SRCH017703,Bank,827789704162,CASE007516
SRCH017704,Phone,9956656744,CASE000269
SRCH017705,Bank,708426807488,CASE003252
SRCH017706,Bank,307783685696,CASE006084
SRCH017707,Phone,9009131024,CASE000103
SRCH017708,Officer,OFF00073,CASE004850
SRCH017709,Case,CASE002794,CASE007368
SRCH017710,Citizen,CID003651,CASE008326
SRCH017711,Phone,9480588402,CASE002584
SRCH017712,Case,CASE009684,CASE008686
SRCH017713,Officer,OFF00456,CASE002696
SRCH017714,Citizen,CID000855,CASE004481
SRCH017715,Citizen,CID009216,CASE009309
SRCH017716,Citizen,CID003766,CASE000885
SRCH017717,Bank,323441761965,CASE004503
SRCH017718,Citizen,CID000443,CASE006429
SRCH017719,Phone,9585738609,CASE005121
SRCH017720,Bank,468420902921,CASE005853
SRCH017721,Vehicle,KA84AB7760,CASE006218
SRCH017722,Phone,9840812654,CASE003196
SRCH017723,Case,CASE005302,CASE008609
SRCH017724,Phone,9170284301,CASE005412
SRCH017725,Citizen,CID004207,CASE005765
SRCH017726,Bank,307200254149,CASE004645
SRCH017727,Citizen,CID007546,CASE006409
SRCH017728,Case,CASE009239,CASE002320
SRCH017729,Bank,784839065574,CASE000769
SRCH017730,Case,CASE006564,CASE007231
SRCH017731,Citizen,CID004003,CASE005540
SRCH017732,Bank,125381113877,CASE008843
SRCH017733,Phone,9564763907,CASE006941
SRCH017734,Officer,OFF00360,CASE007290
SRCH017735,Case,CASE002041,CASE003583
SRCH017736,Case,CASE009459,CASE003634
SRCH017737,Phone,9592043758,CASE000852
SRCH017738,Officer,OFF00332,CASE008136
SRCH017739,Case,CASE007014,CASE005664
SRCH017740,Case,CASE000034,CASE007754
SRCH017741,Case,CASE002519,CASE001595
SRCH017742,Officer,OFF00248,CASE008582
SRCH017743,Officer,OFF00263,CASE003544
SRCH017744,Bank,172795129480,CASE000731
SRCH017745,Citizen,CID008696,CASE008612
SRCH017746,Bank,755211010881,CASE002763
SRCH017747,Phone,9256780047,CASE009833
SRCH017748,Citizen,CID006439,CASE007256
SRCH017749,Vehicle,KA95AB6586,CASE003045
SRCH017750,Officer,OFF00163,CASE005152
SRCH017751,Officer,OFF00366,CASE006609
SRCH017752,Phone,9466979017,CASE001333
SRCH017753,Officer,OFF00024,CASE005112
SRCH017754,Bank,442277832759,CASE007359
SRCH017755,Case,CASE004565,CASE003029
SRCH017756,Officer,OFF00118,CASE009656
SRCH017757,Citizen,CID003178,CASE004463
SRCH017758,Officer,OFF00489,CASE000671
SRCH017759,Vehicle,KA80AB7609,CASE006489
SRCH017760,Vehicle,KA09AB1719,CASE005004
SRCH017761,Citizen,CID000016,CASE002801
SRCH017762,Citizen,CID009549,CASE006499
SRCH017763,Citizen,CID009832,CASE008743
SRCH017764,Case,CASE008643,CASE009139
SRCH017765,Bank,652083922018,CASE009191
SRCH017766,Bank,295830369550,CASE008191
SRCH017767,Vehicle,KA66AB1181,CASE007298
SRCH017768,Phone,9488674918,CASE004380
SRCH017769,Officer,OFF00389,CASE002561
SRCH017770,Bank,752031592044,CASE006346
SRCH017771,Bank,893661539423,CASE007014
SRCH017772,Phone,9848860293,CASE008053
SRCH017773,Vehicle,KA56AB7777,CASE006444
SRCH017774,Bank,234310725774,CASE009516
SRCH017775,Vehicle,KA14AB4018,CASE008064
SRCH017776,Vehicle,KA58AB1199,CASE005776
SRCH017777,Case,CASE001128,CASE009256
SRCH017778,Phone,9699371947,CASE007346
SRCH017779,Bank,716171978779,CASE001152
SRCH017780,Case,CASE008980,CASE002796
SRCH017781,Bank,282792689355,CASE005198
SRCH017782,Vehicle,KA84AB6768,CASE004825
SRCH017783,Bank,293327067689,CASE004587
SRCH017784,Citizen,CID006247,CASE004973
SRCH017785,Phone,9954669337,CASE005223
SRCH017786,Citizen,CID008793,CASE007450
SRCH017787,Vehicle,KA45AB2473,CASE001243
SRCH017788,Case,CASE004305,CASE007518
SRCH017789,Bank,815505598012,CASE009287
SRCH017790,Citizen,CID007475,CASE008153
SRCH017791,Vehicle,KA54AB2725,CASE002485
SRCH017792,Case,CASE006424,CASE000519
SRCH017793,Citizen,CID006071,CASE007287
SRCH017794,Officer,OFF00190,CASE002962
SRCH017795,Vehicle,KA80AB4003,CASE004943
SRCH017796,Bank,289356663301,CASE007979
SRCH017797,Citizen,CID001840,CASE005347
SRCH017798,Case,CASE006921,CASE001830
SRCH017799,Case,CASE002814,CASE008256
SRCH017800,Case,CASE004531,CASE002891
SRCH017801,Citizen,CID000303,CASE007433
SRCH017802,Citizen,CID009506,CASE004914
SRCH017803,Bank,752053312043,CASE000139
SRCH017804,Citizen,CID000687,CASE000419
SRCH017805,Bank,679146210484,CASE001153
SRCH017806,Bank,606714395329,CASE009205
SRCH017807,Phone,9495474925,CASE001087
SRCH017808,Citizen,CID008339,CASE006031
SRCH017809,Phone,9668224838,CASE004170
SRCH017810,Bank,201628042495,CASE000615
SRCH017811,Phone,9364175497,CASE004743
SRCH017812,Citizen,CID007866,CASE000722
SRCH017813,Officer,OFF00030,CASE001866
SRCH017814,Vehicle,KA57AB6490,CASE009065
SRCH017815,Bank,785183139883,CASE002956
SRCH017816,Case,CASE004730,CASE005415
SRCH017817,Case,CASE004563,CASE003675
SRCH017818,Officer,OFF00347,CASE008609
SRCH017819,Case,CASE006642,CASE008199
SRCH017820,Bank,242006628412,CASE009937
SRCH017821,Phone,9026122033,CASE006783
SRCH017822,Officer,OFF00348,CASE007813
SRCH017823,Bank,577536799995,CASE001183
SRCH017824,Phone,9452201017,CASE002610
SRCH017825,Bank,657325603354,CASE002745
SRCH017826,Citizen,CID000546,CASE000611
SRCH017827,Vehicle,KA29AB3779,CASE008673
SRCH017828,Phone,9989649161,CASE008654
SRCH017829,Phone,9720444448,CASE000435
SRCH017830,Case,CASE007318,CASE006505
SRCH017831,Citizen,CID004996,CASE007887
SRCH017832,Citizen,CID005079,CASE002251
SRCH017833,Phone,9347379149,CASE007662
SRCH017834,Case,CASE007043,CASE002914
SRCH017835,Officer,OFF00217,CASE000114
SRCH017836,Citizen,CID003849,CASE009691
SRCH017837,Citizen,CID004574,CASE009846
SRCH017838,Officer,OFF00487,CASE001900
SRCH017839,Vehicle,KA37AB1970,CASE000979
SRCH017840,Officer,OFF00255,CASE000440
SRCH017841,Case,CASE005956,CASE004908
SRCH017842,Officer,OFF00106,CASE005904
SRCH017843,Vehicle,KA75AB2179,CASE002357
SRCH017844,Bank,627804365977,CASE009808
SRCH017845,Vehicle,KA58AB6641,CASE001185
SRCH017846,Citizen,CID004532,CASE000941
SRCH017847,Phone,9692899597,CASE008415
SRCH017848,Officer,OFF00292,CASE008556
SRCH017849,Officer,OFF00084,CASE007610
SRCH017850,Vehicle,KA02AB3617,CASE002657
SRCH017851,Case,CASE002204,CASE007254
SRCH017852,Case,CASE003023,CASE001879
SRCH017853,Citizen,CID001985,CASE006160
SRCH017854,Phone,9889295440,CASE001827
SRCH017855,Case,CASE008261,CASE008745
SRCH017856,Citizen,CID002119,CASE001914
SRCH017857,Citizen,CID007406,CASE002638
SRCH017858,Citizen,CID005240,CASE004000
SRCH017859,Vehicle,KA28AB8242,CASE007230
SRCH017860,Bank,698194080072,CASE000020
SRCH017861,Phone,9096370800,CASE001665
SRCH017862,Case,CASE002768,CASE001311
SRCH017863,Officer,OFF00244,CASE005806
SRCH017864,Officer,OFF00371,CASE000572
SRCH017865,Officer,OFF00205,CASE001982
SRCH017866,Bank,600919763324,CASE004188
SRCH017867,Phone,9111429696,CASE007497
SRCH017868,Case,CASE006275,CASE000259
SRCH017869,Citizen,CID009817,CASE003292
SRCH017870,Vehicle,KA92AB6644,CASE001099
SRCH017871,Bank,846358817186,CASE005335
SRCH017872,Phone,9958728996,CASE005842
SRCH017873,Case,CASE009152,CASE002916
SRCH017874,Case,CASE009587,CASE002993
SRCH017875,Officer,OFF00183,CASE002707
SRCH017876,Case,CASE007467,CASE007862
SRCH017877,Citizen,CID002745,CASE009647
SRCH017878,Citizen,CID000370,CASE000757
SRCH017879,Case,CASE006187,CASE001537
SRCH017880,Case,CASE007578,CASE004640
SRCH017881,Officer,OFF00189,CASE005052
SRCH017882,Phone,9136533706,CASE003637
SRCH017883,Citizen,CID007466,CASE005375
SRCH017884,Vehicle,KA45AB4682,CASE001136
SRCH017885,Bank,540547251108,CASE007483
SRCH017886,Vehicle,KA37AB7973,CASE003788
SRCH017887,Phone,9350495031,CASE002849
SRCH017888,Phone,9218122054,CASE000601
SRCH017889,Vehicle,KA79AB4340,CASE001417
SRCH017890,Phone,9467203841,CASE000590
SRCH017891,Phone,9598582058,CASE006222
SRCH017892,Phone,9013327402,CASE003120
SRCH017893,Officer,OFF00493,CASE007808
SRCH017894,Bank,832686656605,CASE000254
SRCH017895,Phone,9468271943,CASE009681
SRCH017896,Vehicle,KA61AB1017,CASE001627
SRCH017897,Citizen,CID009854,CASE002457
SRCH017898,Bank,257513789169,CASE009227
SRCH017899,Citizen,CID002633,CASE008940
SRCH017900,Vehicle,KA88AB2750,CASE001930
SRCH017901,Citizen,CID001299,CASE005636
SRCH017902,Phone,9385254156,CASE004961
SRCH017903,Bank,215523058160,CASE006757
SRCH017904,Case,CASE009924,CASE005072
SRCH017905,Citizen,CID007328,CASE006515
SRCH017906,Case,CASE002273,CASE003909
SRCH017907,Officer,OFF00094,CASE006343
SRCH017908,Vehicle,KA94AB6013,CASE009946
SRCH017909,Phone,9842787006,CASE001679
SRCH017910,Citizen,CID000558,CASE009096
SRCH017911,Phone,9940320864,CASE007818
SRCH017912,Citizen,CID003239,CASE005611
SRCH017913,Vehicle,KA80AB4858,CASE009638
SRCH017914,Case,CASE005173,CASE009390
SRCH017915,Case,CASE006742,CASE000212
SRCH017916,Bank,405436982665,CASE002730
SRCH017917,Case,CASE002407,CASE005829
SRCH017918,Vehicle,KA22AB3060,CASE002241
SRCH017919,Bank,783610362565,CASE004007
SRCH017920,Bank,928417808349,CASE005280
SRCH017921,Phone,9153757422,CASE003608
SRCH017922,Bank,255338276497,CASE008416
SRCH017923,Vehicle,KA55AB7684,CASE002743
SRCH017924,Case,CASE005389,CASE009496
SRCH017925,Phone,9060472479,CASE006427
SRCH017926,Vehicle,KA16AB8283,CASE003844
SRCH017927,Phone,9140498288,CASE008332
SRCH017928,Bank,574496708830,CASE003191
SRCH017929,Bank,875740586520,CASE003777
SRCH017930,Bank,971809745402,CASE005085
SRCH017931,Bank,400106994564,CASE008319
SRCH017932,Bank,942740775644,CASE007008
