digital_evidence_id,case_id,file_type,file_name,phone_number,email,ip_address,uploaded_by,status,extracted_entities
DE009031,CASE005988,Call Records,necessitatibus.mp4,9764066612,owadhwa@example.com,159.26.110.163,OFF00202,Verified,Phone: 9764066612; Email: owadhwa@example.com; IP: 159.26.110.163
DE009032,CASE006512,CCTV,qui.wav,9591481724,tripti26@example.net,37.194.116.67,OFF00111,Pending Analysis,Phone: 9591481724; Email: tripti26@example.net; IP: 37.194.116.67
DE009033,CASE000830,Mobile Phone,sapiente.flac,9667965309,abajwa@example.net,135.27.154.70,OFF00435,Verified,Phone: 9667965309; Email: abajwa@example.net; IP: 135.27.154.70
DE009034,CASE007330,Bank Statement,doloremque.pptx,9955656486,pkalita@example.com,138.42.251.193,OFF00066,Collected,Phone: 9955656486; Email: pkalita@example.com; IP: 138.42.251.193
DE009035,CASE000403,Email,quam.flac,9023983965,bathindrajit@example.com,18.203.39.98,OFF00291,Collected,Phone: 9023983965; Email: bathindrajit@example.com; IP: 18.203.39.98
DE009036,CASE003537,SIM Card,veniam.png,9545154885,meghakhanna@example.org,7.127.187.57,OFF00357,Verified,Phone: 9545154885; Email: meghakhanna@example.org; IP: 7.127.187.57
DE009037,CASE005288,SIM Card,deleniti.gif,9008408672,qkhanna@example.net,93.233.109.218,OFF00237,Verified,Phone: 9008408672; Email: qkhanna@example.net; IP: 93.233.109.218
DE009038,CASE007009,WhatsApp Chat,nemo.csv,9573487127,ybanerjee@example.com,10.117.228.65,OFF00323,Collected,Phone: 9573487127; Email: ybanerjee@example.com; IP: 10.117.228.65
DE009039,CASE002572,WhatsApp Chat,iste.xls,9256459441,vmagar@example.com,168.4.229.77,OFF00442,Verified,Phone: 9256459441; Email: vmagar@example.com; IP: 168.4.229.77
DE009040,CASE007462,WhatsApp Chat,laboriosam.wav,9610444757,varughesekrish@example.com,67.112.4.98,OFF00446,Pending Analysis,Phone: 9610444757; Email: varughesekrish@example.com; IP: 67.112.4.98
DE009041,CASE002669,Video,fugiat.mp4,9878918101,rayyatan@example.com,124.195.200.120,OFF00234,Pending Analysis,Phone: 9878918101; Email: rayyatan@example.com; IP: 124.195.200.120
DE009042,CASE006248,Bank Statement,facilis.avi,9147113140,obehl@example.org,27.241.173.233,OFF00348,Pending Analysis,Phone: 9147113140; Email: obehl@example.org; IP: 27.241.173.233
DE009043,CASE006689,CCTV,adipisci.json,9464618592,bgoswami@example.org,52.201.73.165,OFF00117,Collected,Phone: 9464618592; Email: bgoswami@example.org; IP: 52.201.73.165
DE009044,CASE009127,WhatsApp Chat,esse.doc,9841764570,gpillai@example.org,75.109.37.89,OFF00214,Pending Analysis,Phone: 9841764570; Email: gpillai@example.org; IP: 75.109.37.89
DE009045,CASE000570,Laptop,mollitia.docx,9723784228,mandgabriel@example.com,70.70.134.162,OFF00152,Verified,Phone: 9723784228; Email: mandgabriel@example.com; IP: 70.70.134.162
DE009046,CASE008676,Video,beatae.avi,9129327851,qasim29@example.net,128.25.106.13,OFF00040,Verified,Phone: 9129327851; Email: qasim29@example.net; IP: 128.25.106.13
DE009047,CASE006480,Bank Statement,velit.wav,9241276250,dubeydakshesh@example.com,160.247.250.62,OFF00314,Pending Analysis,Phone: 9241276250; Email: dubeydakshesh@example.com; IP: 160.247.250.62
DE009048,CASE009735,Mobile Phone,veniam.ppt,9776251196,iraedwin@example.net,20.184.189.6,OFF00099,Collected,Phone: 9776251196; Email: iraedwin@example.net; IP: 20.184.189.6
DE009049,CASE003701,Photo,quasi.json,9379621907,indali36@example.net,215.93.3.80,OFF00006,Pending Analysis,Phone: 9379621907; Email: indali36@example.net; IP: 215.93.3.80
DE009050,CASE008103,Bank Statement,est.pdf,9711286294,akhare@example.com,62.212.75.170,OFF00225,Pending Analysis,Phone: 9711286294; Email: akhare@example.com; IP: 62.212.75.170; UPI: akhare@okhdfcbank
DE009051,CASE005111,Laptop,labore.avi,9790899229,dasspahal@example.net,153.146.207.63,OFF00476,Pending Analysis,Phone: 9790899229; Email: dasspahal@example.net; IP: 153.146.207.63
DE009052,CASE009645,Bank Statement,tenetur.csv,9500775840,ibhattacharyya@example.org,187.22.213.165,OFF00168,Verified,Phone: 9500775840; Email: ibhattacharyya@example.org; IP: 187.22.213.165; UPI: ibhattacharyya@oksbi
DE009053,CASE009203,WhatsApp Chat,iure.csv,9508813249,upkaarchahal@example.org,148.65.206.170,OFF00456,Pending Analysis,Phone: 9508813249; Email: upkaarchahal@example.org; IP: 148.65.206.170
DE009054,CASE002059,Call Records,corrupti.gif,9974195111,cbahri@example.net,106.80.7.85,OFF00213,Pending Analysis,Phone: 9974195111; Email: cbahri@example.net; IP: 106.80.7.85
DE009055,CASE009583,Bank Statement,odio.mp4,9209937212,tgour@example.com,8.152.11.154,OFF00060,Verified,Phone: 9209937212; Email: tgour@example.com; IP: 8.152.11.154
DE009056,CASE006107,Bank Statement,ipsam.mp3,9611461728,bpatla@example.org,1.215.183.189,OFF00348,Collected,Phone: 9611461728; Email: bpatla@example.org; IP: 1.215.183.189
DE009057,CASE003232,SIM Card,veritatis.jpg,9796587674,advaithrastogi@example.com,146.233.145.8,OFF00253,Pending Analysis,Phone: 9796587674; Email: advaithrastogi@example.com; IP: 146.233.145.8
DE009058,CASE006562,Call Records,ipsum.mov,9246759933,sawhneyrudra@example.net,49.202.81.105,OFF00149,Collected,Phone: 9246759933; Email: sawhneyrudra@example.net; IP: 49.202.81.105
DE009059,CASE008696,Call Records,quidem.js,9546883360,isastry@example.org,23.23.21.106,OFF00186,Collected,Phone: 9546883360; Email: isastry@example.org; IP: 23.23.21.106
DE009060,CASE009004,Mobile Phone,voluptatem.csv,9732717460,ydasgupta@example.com,117.91.185.166,OFF00189,Collected,Phone: 9732717460; Email: ydasgupta@example.com; IP: 117.91.185.166
DE009061,CASE006220,Bank Statement,alias.mp4,9936100155,matthewkarnik@example.com,115.129.171.18,OFF00273,Pending Analysis,Phone: 9936100155; Email: matthewkarnik@example.com; IP: 115.129.171.18; UPI: matthewkarnik@okaxis
DE009062,CASE003702,CCTV,ipsum.js,9738110920,nandini46@example.net,163.39.108.11,OFF00368,Collected,Phone: 9738110920; Email: nandini46@example.net; IP: 163.39.108.11
DE009063,CASE001627,CCTV,placeat.tiff,9192615837,johalgaurika@example.com,131.72.94.210,OFF00434,Verified,Phone: 9192615837; Email: johalgaurika@example.com; IP: 131.72.94.210
DE009064,CASE005228,SIM Card,assumenda.avi,9196998740,usankaran@example.org,108.167.173.94,OFF00497,Collected,Phone: 9196998740; Email: usankaran@example.org; IP: 108.167.173.94
DE009065,CASE008030,WhatsApp Chat,modi.flac,9169161413,triveniraghavan@example.net,27.250.196.153,OFF00411,Pending Analysis,Phone: 9169161413; Email: triveniraghavan@example.net; IP: 27.250.196.153
DE009066,CASE004387,Mobile Phone,possimus.numbers,9140086762,masongala@example.com,192.120.226.129,OFF00489,Collected,Phone: 9140086762; Email: masongala@example.com; IP: 192.120.226.129
DE009067,CASE001344,Call Records,perspiciatis.mov,9136926868,daraxiti@example.org,79.232.136.24,OFF00307,Collected,Phone: 9136926868; Email: daraxiti@example.org; IP: 79.232.136.24
DE009068,CASE001852,Laptop,repellat.webm,9407902919,tkalla@example.com,152.3.239.89,OFF00393,Verified,Phone: 9407902919; Email: tkalla@example.com; IP: 152.3.239.89
DE009069,CASE001475,Laptop,illum.bmp,9854104487,matthewmittal@example.org,201.198.121.228,OFF00464,Collected,Phone: 9854104487; Email: matthewmittal@example.org; IP: 201.198.121.228
DE009070,CASE003840,WhatsApp Chat,dicta.csv,9617939447,chakradharbalan@example.org,75.117.8.74,OFF00111,Verified,Phone: 9617939447; Email: chakradharbalan@example.org; IP: 75.117.8.74
DE009071,CASE009250,SIM Card,dolorem.css,9484569364,lsarna@example.net,71.66.53.220,OFF00330,Collected,Phone: 9484569364; Email: lsarna@example.net; IP: 71.66.53.220
DE009072,CASE003110,Video,natus.js,9088506982,gmisra@example.com,128.90.147.105,OFF00292,Pending Analysis,Phone: 9088506982; Email: gmisra@example.com; IP: 128.90.147.105
DE009073,CASE003228,WhatsApp Chat,rem.txt,9312013225,thomasratta@example.com,144.88.134.196,OFF00418,Pending Analysis,Phone: 9312013225; Email: thomasratta@example.com; IP: 144.88.134.196
DE009074,CASE007731,CCTV,neque.css,9370835929,edasgupta@example.net,68.19.8.225,OFF00297,Verified,Phone: 9370835929; Email: edasgupta@example.net; IP: 68.19.8.225
DE009075,CASE001365,Photo,vel.mp3,9050887431,venkataramanati@example.net,151.178.107.204,OFF00190,Collected,Phone: 9050887431; Email: venkataramanati@example.net; IP: 151.178.107.204
DE009076,CASE001003,Mobile Phone,in.jpg,9250507829,gvarkey@example.org,92.123.107.197,OFF00443,Verified,Phone: 9250507829; Email: gvarkey@example.org; IP: 92.123.107.197
DE009077,CASE005775,Mobile Phone,occaecati.html,9388503634,nramesh@example.com,154.242.9.232,OFF00314,Pending Analysis,Phone: 9388503634; Email: nramesh@example.com; IP: 154.242.9.232
DE009078,CASE008970,Email,quam.gif,9587783707,forum40@example.org,205.36.169.220,OFF00150,Pending Analysis,Phone: 9587783707; Email: forum40@example.org; IP: 205.36.169.220
DE009079,CASE005278,Mobile Phone,atque.wav,9791735352,oliver20@example.com,44.109.25.65,OFF00232,Pending Analysis,Phone: 9791735352; Email: oliver20@example.com; IP: 44.109.25.65
DE009080,CASE006661,Bank Statement,dolorem.odp,9824494771,dalbir41@example.org,205.58.227.180,OFF00211,Verified,Phone: 9824494771; Email: dalbir41@example.org; IP: 205.58.227.180
DE009081,CASE004480,Laptop,quasi.mov,9767032598,damyanti91@example.org,24.248.227.85,OFF00031,Pending Analysis,Phone: 9767032598; Email: damyanti91@example.org; IP: 24.248.227.85
DE009082,CASE003421,SIM Card,aspernatur.js,9454128326,zayan13@example.com,57.6.249.2,OFF00401,Collected,Phone: 9454128326; Email: zayan13@example.com; IP: 57.6.249.2
DE009083,CASE001121,Photo,ad.wav,9696708875,palladamini@example.com,110.76.67.135,OFF00100,Pending Analysis,Phone: 9696708875; Email: palladamini@example.com; IP: 110.76.67.135
DE009084,CASE000387,WhatsApp Chat,sunt.pdf,9867994609,chasmumkhanna@example.net,146.165.110.12,OFF00326,Collected,Phone: 9867994609; Email: chasmumkhanna@example.net; IP: 146.165.110.12
DE009085,CASE008332,SIM Card,ex.html,9103312193,manthan53@example.net,31.140.216.223,OFF00393,Verified,Phone: 9103312193; Email: manthan53@example.net; IP: 31.140.216.223
DE009086,CASE001598,CCTV,laudantium.flac,9943183999,nikitanayar@example.net,9.213.220.5,OFF00142,Pending Analysis,Phone: 9943183999; Email: nikitanayar@example.net; IP: 9.213.220.5
DE009087,CASE007422,Email,provident.mp4,9340661552,palanhamsini@example.net,189.168.139.192,OFF00047,Collected,Phone: 9340661552; Email: palanhamsini@example.net; IP: 189.168.139.192
DE009088,CASE006782,Laptop,debitis.json,9423317034,tsarin@example.org,130.100.162.151,OFF00340,Pending Analysis,Phone: 9423317034; Email: tsarin@example.org; IP: 130.100.162.151
DE009089,CASE008179,Bank Statement,impedit.json,9064136396,sudiksha57@example.net,203.156.130.182,OFF00348,Pending Analysis,Phone: 9064136396; Email: sudiksha57@example.net; IP: 203.156.130.182
DE009090,CASE000725,SIM Card,quibusdam.bmp,9196103292,ggala@example.net,133.46.38.58,OFF00398,Verified,Phone: 9196103292; Email: ggala@example.net; IP: 133.46.38.58
DE009091,CASE002236,Photo,dignissimos.webm,9640988652,nitarachhabra@example.com,152.202.36.113,OFF00276,Collected,Phone: 9640988652; Email: nitarachhabra@example.com; IP: 152.202.36.113
DE009092,CASE004531,Mobile Phone,dolores.avi,9306824666,chandranwishi@example.net,94.177.24.182,OFF00208,Pending Analysis,Phone: 9306824666; Email: chandranwishi@example.net; IP: 94.177.24.182
DE009093,CASE009819,WhatsApp Chat,eveniet.webm,9360931127,kavyabhandari@example.net,150.145.201.111,OFF00432,Verified,Phone: 9360931127; Email: kavyabhandari@example.net; IP: 150.145.201.111
DE009094,CASE001654,CCTV,amet.html,9792868172,ojasviraja@example.org,223.126.247.105,OFF00351,Collected,Phone: 9792868172; Email: ojasviraja@example.org; IP: 223.126.247.105
DE009095,CASE007219,Laptop,a.xlsx,9288901661,patlazarna@example.org,29.0.63.239,OFF00359,Verified,Phone: 9288901661; Email: patlazarna@example.org; IP: 29.0.63.239
DE009096,CASE006516,Photo,veniam.mp3,9675479551,kadakiabhavini@example.net,49.89.154.83,OFF00249,Pending Analysis,Phone: 9675479551; Email: kadakiabhavini@example.net; IP: 49.89.154.83
DE009097,CASE007692,WhatsApp Chat,ratione.mp4,9517710145,riagill@example.org,145.162.152.120,OFF00447,Pending Analysis,Phone: 9517710145; Email: riagill@example.org; IP: 145.162.152.120
DE009098,CASE003111,Photo,corrupti.mp3,9019596845,fmaharaj@example.com,99.245.112.112,OFF00479,Pending Analysis,Phone: 9019596845; Email: fmaharaj@example.com; IP: 99.245.112.112
DE009099,CASE002646,WhatsApp Chat,possimus.wav,9472415115,qsolanki@example.com,193.6.136.142,OFF00343,Verified,Phone: 9472415115; Email: qsolanki@example.com; IP: 193.6.136.142
DE009100,CASE002099,SIM Card,ducimus.wav,9991621779,vedika56@example.org,141.2.37.245,OFF00295,Verified,Phone: 9991621779; Email: vedika56@example.org; IP: 141.2.37.245
DE009101,CASE008846,CCTV,sit.jpg,9959295195,gayathritak@example.org,3.255.119.20,OFF00265,Verified,Phone: 9959295195; Email: gayathritak@example.org; IP: 3.255.119.20
DE009102,CASE002689,Bank Statement,corporis.key,9700871488,sanghakamala@example.net,94.143.120.208,OFF00379,Collected,Phone: 9700871488; Email: sanghakamala@example.net; IP: 94.143.120.208; UPI: sanghakamala@okaxis
DE009103,CASE000452,WhatsApp Chat,quasi.txt,9523742931,keeranthony@example.net,199.13.253.60,OFF00383,Verified,Phone: 9523742931; Email: keeranthony@example.net; IP: 199.13.253.60
DE009104,CASE000943,WhatsApp Chat,ad.flac,9639075032,dvirk@example.org,103.174.207.248,OFF00059,Collected,Phone: 9639075032; Email: dvirk@example.org; IP: 103.174.207.248
DE009105,CASE007680,SIM Card,repellendus.numbers,9014440425,zayannarula@example.net,105.214.121.14,OFF00204,Collected,Phone: 9014440425; Email: zayannarula@example.net; IP: 105.214.121.14
DE009106,CASE008027,SIM Card,reiciendis.gif,9620274068,damyantimuni@example.com,156.62.149.83,OFF00123,Collected,Phone: 9620274068; Email: damyantimuni@example.com; IP: 156.62.149.83
DE009107,CASE001628,Call Records,vel.jpg,9518505886,unarasimhan@example.com,73.242.230.158,OFF00480,Collected,Phone: 9518505886; Email: unarasimhan@example.com; IP: 73.242.230.158
DE009108,CASE006619,Video,earum.mov,9209444578,gchopra@example.net,115.198.15.57,OFF00310,Collected,Phone: 9209444578; Email: gchopra@example.net; IP: 115.198.15.57
DE009109,CASE000187,SIM Card,odio.jpeg,9257494866,duttachaitanya@example.net,94.224.158.35,OFF00088,Pending Analysis,Phone: 9257494866; Email: duttachaitanya@example.net; IP: 94.224.158.35
DE009110,CASE006949,WhatsApp Chat,reiciendis.ppt,9895807728,sarkardarsh@example.com,99.167.68.133,OFF00341,Pending Analysis,Phone: 9895807728; Email: sarkardarsh@example.com; IP: 99.167.68.133
DE009111,CASE008640,Email,molestias.bmp,9284019599,gopal86@example.net,149.152.39.85,OFF00497,Verified,Phone: 9284019599; Email: gopal86@example.net; IP: 149.152.39.85
DE009112,CASE003098,Bank Statement,molestias.xls,9957339536,lchauhan@example.com,44.139.11.255,OFF00214,Verified,Phone: 9957339536; Email: lchauhan@example.com; IP: 44.139.11.255
DE009113,CASE007154,Laptop,incidunt.jpg,9356415217,tanveerom@example.org,9.45.121.208,OFF00471,Pending Analysis,Phone: 9356415217; Email: tanveerom@example.org; IP: 9.45.121.208
DE009114,CASE005440,Bank Statement,aut.jpeg,9855693650,wvyas@example.net,8.233.227.216,OFF00197,Collected,Phone: 9855693650; Email: wvyas@example.net; IP: 8.233.227.216
DE009115,CASE009481,Photo,eos.xlsx,9625833046,leelachar@example.net,111.167.205.160,OFF00295,Pending Analysis,Phone: 9625833046; Email: leelachar@example.net; IP: 111.167.205.160
DE009116,CASE009975,Video,inventore.mp3,9985381975,sandhuchandresh@example.com,27.30.168.138,OFF00272,Verified,Phone: 9985381975; Email: sandhuchandresh@example.com; IP: 27.30.168.138
DE009117,CASE009284,SIM Card,fugiat.webm,9641544097,misrageorge@example.org,90.242.51.140,OFF00128,Verified,Phone: 9641544097; Email: misrageorge@example.org; IP: 90.242.51.140
DE009118,CASE003240,Video,nostrum.mp4,9841636165,christopherbrar@example.com,123.155.151.95,OFF00350,Verified,Phone: 9841636165; Email: christopherbrar@example.com; IP: 123.155.151.95
DE009119,CASE003064,Email,suscipit.wav,9708028239,kaikaul@example.com,4.161.18.252,OFF00194,Collected,Phone: 9708028239; Email: kaikaul@example.com; IP: 4.161.18.252
DE009120,CASE000677,Bank Statement,voluptates.xlsx,9602631443,dinbalvan@example.org,44.233.59.181,OFF00433,Verified,Phone: 9602631443; Email: dinbalvan@example.org; IP: 44.233.59.181; UPI: dinbalvan@ibl
DE009121,CASE005879,SIM Card,reiciendis.css,9879780472,yashicasarkar@example.net,176.185.212.111,OFF00127,Pending Analysis,Phone: 9879780472; Email: yashicasarkar@example.net; IP: 176.185.212.111
DE009122,CASE000355,CCTV,tenetur.html,9138538784,pchopra@example.org,84.175.84.21,OFF00332,Pending Analysis,Phone: 9138538784; Email: pchopra@example.org; IP: 84.175.84.21
DE009123,CASE008691,Laptop,explicabo.mp4,9049800748,khalsaforum@example.com,115.35.195.172,OFF00327,Collected,Phone: 9049800748; Email: khalsaforum@example.com; IP: 115.35.195.172
DE009124,CASE002639,Laptop,sint.pdf,9023232253,kashvi95@example.net,58.88.105.247,OFF00480,Verified,Phone: 9023232253; Email: kashvi95@example.net; IP: 58.88.105.247
DE009125,CASE007674,Mobile Phone,sit.wav,9929660122,rbhatt@example.com,55.164.96.130,OFF00426,Pending Analysis,Phone: 9929660122; Email: rbhatt@example.com; IP: 55.164.96.130
DE009126,CASE007030,Laptop,nihil.wav,9633187790,jonathan13@example.com,41.36.87.163,OFF00031,Verified,Phone: 9633187790; Email: jonathan13@example.com; IP: 41.36.87.163
DE009127,CASE009203,Bank Statement,quia.txt,9712746797,rwali@example.net,223.36.160.206,OFF00255,Verified,Phone: 9712746797; Email: rwali@example.net; IP: 223.36.160.206; UPI: rwali@oksbi
DE009128,CASE007773,CCTV,at.html,9824027614,handacharita@example.net,177.119.40.208,OFF00285,Collected,Phone: 9824027614; Email: handacharita@example.net; IP: 177.119.40.208
DE009129,CASE000022,Video,amet.docx,9179232694,wsavant@example.org,80.134.193.197,OFF00200,Pending Analysis,Phone: 9179232694; Email: wsavant@example.org; IP: 80.134.193.197
DE009130,CASE009512,Mobile Phone,quos.gif,9409723630,chatreshbrar@example.org,170.153.25.151,OFF00346,Pending Analysis,Phone: 9409723630; Email: chatreshbrar@example.org; IP: 170.153.25.151
DE009131,CASE008620,Photo,soluta.jpg,9037253810,cdara@example.com,101.20.33.98,OFF00362,Collected,Phone: 9037253810; Email: cdara@example.com; IP: 101.20.33.98
DE009132,CASE002334,Call Records,quisquam.jpg,9789323897,xmistry@example.net,98.48.186.1,OFF00357,Pending Analysis,Phone: 9789323897; Email: xmistry@example.net; IP: 98.48.186.1
DE009133,CASE001027,Photo,quia.csv,9567255096,siddharthsur@example.net,126.113.64.115,OFF00414,Collected,Phone: 9567255096; Email: siddharthsur@example.net; IP: 126.113.64.115
DE009134,CASE002277,Video,dolorum.wav,9962621248,eshana46@example.org,188.147.243.80,OFF00334,Collected,Phone: 9962621248; Email: eshana46@example.org; IP: 188.147.243.80
DE009135,CASE006011,WhatsApp Chat,veniam.mp4,9994674763,charvipalla@example.com,33.177.240.67,OFF00057,Pending Analysis,Phone: 9994674763; Email: charvipalla@example.com; IP: 33.177.240.67
DE009136,CASE009943,WhatsApp Chat,deleniti.ppt,9964391500,vasatika06@example.com,52.170.159.102,OFF00389,Verified,Phone: 9964391500; Email: vasatika06@example.com; IP: 52.170.159.102
DE009137,CASE000182,WhatsApp Chat,inventore.wav,9112505164,hritikpalla@example.org,91.224.170.80,OFF00126,Collected,Phone: 9112505164; Email: hritikpalla@example.org; IP: 91.224.170.80
DE009138,CASE005871,Laptop,autem.html,9430289981,narainupma@example.net,128.17.203.98,OFF00058,Pending Analysis,Phone: 9430289981; Email: narainupma@example.net; IP: 128.17.203.98
DE009139,CASE000659,Photo,rem.png,9065268451,sdugar@example.com,32.164.87.233,OFF00370,Pending Analysis,Phone: 9065268451; Email: sdugar@example.com; IP: 32.164.87.233
DE009140,CASE003060,WhatsApp Chat,hic.flac,9950775986,devanshchawla@example.net,60.106.31.29,OFF00041,Verified,Phone: 9950775986; Email: devanshchawla@example.net; IP: 60.106.31.29
DE009141,CASE006360,Mobile Phone,esse.webm,9281804169,hemang02@example.net,9.81.85.1,OFF00354,Pending Analysis,Phone: 9281804169; Email: hemang02@example.net; IP: 9.81.85.1
DE009142,CASE005299,SIM Card,doloribus.pages,9114916437,ria66@example.org,103.18.4.241,OFF00353,Collected,Phone: 9114916437; Email: ria66@example.org; IP: 103.18.4.241
DE009143,CASE002679,Call Records,repellendus.mp4,9769484697,rachana24@example.com,221.53.5.178,OFF00331,Pending Analysis,Phone: 9769484697; Email: rachana24@example.com; IP: 221.53.5.178
DE009144,CASE003444,Photo,modi.js,9928103668,xlal@example.net,207.237.205.203,OFF00043,Pending Analysis,Phone: 9928103668; Email: xlal@example.net; IP: 207.237.205.203
DE009145,CASE006844,Laptop,aliquam.txt,9545072847,vbhakta@example.org,107.172.164.173,OFF00052,Pending Analysis,Phone: 9545072847; Email: vbhakta@example.org; IP: 107.172.164.173
DE009146,CASE000364,Photo,saepe.csv,9761658004,tparmer@example.net,88.31.113.210,OFF00133,Collected,Phone: 9761658004; Email: tparmer@example.net; IP: 88.31.113.210
DE009147,CASE008089,Laptop,similique.pptx,9417878747,wableaachal@example.org,48.117.50.61,OFF00368,Pending Analysis,Phone: 9417878747; Email: wableaachal@example.org; IP: 48.117.50.61
DE009148,CASE001333,Laptop,modi.mp3,9648424659,pushti66@example.org,208.146.223.1,OFF00131,Verified,Phone: 9648424659; Email: pushti66@example.org; IP: 208.146.223.1
DE009149,CASE008070,Bank Statement,ipsum.mp3,9814523577,sanaya22@example.net,34.103.236.39,OFF00106,Verified,Phone: 9814523577; Email: sanaya22@example.net; IP: 34.103.236.39; UPI: sanaya22@okaxis
DE009150,CASE006490,Video,quis.wav,9815656364,radhakrishnankamala@example.com,134.52.74.6,OFF00309,Collected,Phone: 9815656364; Email: radhakrishnankamala@example.com; IP: 134.52.74.6
DE009151,CASE007988,Mobile Phone,amet.jpg,9228930824,abose@example.org,57.122.38.45,OFF00256,Verified,Phone: 9228930824; Email: abose@example.org; IP: 57.122.38.45
DE009152,CASE009136,Email,vero.mp3,9011859067,chandranmeghana@example.org,197.57.248.147,OFF00160,Pending Analysis,Phone: 9011859067; Email: chandranmeghana@example.org; IP: 197.57.248.147
DE009153,CASE001339,CCTV,culpa.csv,9640531137,bnath@example.net,183.13.203.239,OFF00315,Collected,Phone: 9640531137; Email: bnath@example.net; IP: 183.13.203.239
DE009154,CASE007499,Email,recusandae.mp4,9597792202,aarav71@example.net,91.255.41.134,OFF00138,Verified,Phone: 9597792202; Email: aarav71@example.net; IP: 91.255.41.134
DE009155,CASE000354,Call Records,nisi.txt,9444195334,urishillabava@example.com,48.107.187.138,OFF00207,Collected,Phone: 9444195334; Email: urishillabava@example.com; IP: 48.107.187.138
DE009156,CASE006732,Laptop,id.gif,9647689193,qabil89@example.net,138.133.223.206,OFF00237,Collected,Phone: 9647689193; Email: qabil89@example.net; IP: 138.133.223.206
DE009157,CASE008032,Call Records,dolorem.gif,9378727113,unnibrahmbhatt@example.org,101.98.82.172,OFF00301,Pending Analysis,Phone: 9378727113; Email: unnibrahmbhatt@example.org; IP: 101.98.82.172
DE009158,CASE002501,Photo,assumenda.csv,9259457044,oommenjack@example.org,30.194.97.122,OFF00122,Verified,Phone: 9259457044; Email: oommenjack@example.org; IP: 30.194.97.122
DE009159,CASE009522,Bank Statement,facere.png,9093949361,qoommen@example.net,79.68.245.4,OFF00196,Collected,Phone: 9093949361; Email: qoommen@example.net; IP: 79.68.245.4
DE009160,CASE007180,Photo,numquam.mp3,9369027673,aryanratta@example.org,221.220.153.165,OFF00127,Pending Analysis,Phone: 9369027673; Email: aryanratta@example.org; IP: 221.220.153.165
DE009161,CASE007634,Photo,eveniet.flac,9741532606,sarnamohini@example.net,218.250.96.150,OFF00155,Pending Analysis,Phone: 9741532606; Email: sarnamohini@example.net; IP: 218.250.96.150
DE009162,CASE009296,Bank Statement,blanditiis.xls,9335665680,farasdalia@example.net,93.113.159.197,OFF00116,Verified,Phone: 9335665680; Email: farasdalia@example.net; IP: 93.113.159.197
DE009163,CASE004936,CCTV,laudantium.wav,9230155576,bdave@example.com,26.36.186.96,OFF00397,Collected,Phone: 9230155576; Email: bdave@example.com; IP: 26.36.186.96
DE009164,CASE001454,Bank Statement,ex.png,9393386334,jhalakrege@example.com,197.55.252.26,OFF00249,Collected,Phone: 9393386334; Email: jhalakrege@example.com; IP: 197.55.252.26; UPI: jhalakrege@paytm
DE009165,CASE001196,Laptop,repudiandae.flac,9528137947,ndoshi@example.com,189.241.62.240,OFF00308,Pending Analysis,Phone: 9528137947; Email: ndoshi@example.com; IP: 189.241.62.240
DE009166,CASE006441,WhatsApp Chat,quidem.numbers,9963800297,ganesannoah@example.org,222.196.188.36,OFF00009,Pending Analysis,Phone: 9963800297; Email: ganesannoah@example.org; IP: 222.196.188.36
DE009167,CASE005780,Bank Statement,architecto.tiff,9106859196,udevi@example.org,215.251.171.32,OFF00357,Pending Analysis,Phone: 9106859196; Email: udevi@example.org; IP: 215.251.171.32
DE009168,CASE006169,Call Records,laborum.mp3,9208560623,munshimanthan@example.net,13.53.1.158,OFF00408,Collected,Phone: 9208560623; Email: munshimanthan@example.net; IP: 13.53.1.158
DE009169,CASE000256,Call Records,deserunt.html,9609072639,udarshvarma@example.org,174.228.25.51,OFF00383,Pending Analysis,Phone: 9609072639; Email: udarshvarma@example.org; IP: 174.228.25.51
DE009170,CASE002405,WhatsApp Chat,maiores.webm,9897325081,sodhibenjamin@example.net,185.132.3.247,OFF00226,Collected,Phone: 9897325081; Email: sodhibenjamin@example.net; IP: 185.132.3.247
DE009171,CASE002068,WhatsApp Chat,corrupti.bmp,9228427260,jagdish74@example.net,188.181.161.223,OFF00189,Pending Analysis,Phone: 9228427260; Email: jagdish74@example.net; IP: 188.181.161.223
DE009172,CASE008153,Email,officia.ods,9201267313,kaidugar@example.org,142.214.180.68,OFF00142,Collected,Phone: 9201267313; Email: kaidugar@example.org; IP: 142.214.180.68
DE009173,CASE007382,Video,doloremque.js,9556442522,loganpandey@example.com,20.131.104.94,OFF00313,Pending Analysis,Phone: 9556442522; Email: loganpandey@example.com; IP: 20.131.104.94
DE009174,CASE000868,Call Records,quae.html,9628288752,mchakraborty@example.net,100.147.63.33,OFF00181,Verified,Phone: 9628288752; Email: mchakraborty@example.net; IP: 100.147.63.33
DE009175,CASE005654,Call Records,eligendi.js,9995128200,smukhopadhyay@example.com,177.113.79.137,OFF00025,Verified,Phone: 9995128200; Email: smukhopadhyay@example.com; IP: 177.113.79.137
DE009176,CASE005542,Email,ipsum.tiff,9847757101,sprabhu@example.net,145.8.100.140,OFF00007,Pending Analysis,Phone: 9847757101; Email: sprabhu@example.net; IP: 145.8.100.140
DE009177,CASE006109,WhatsApp Chat,atque.html,9136398185,wyatt57@example.net,120.196.177.77,OFF00077,Verified,Phone: 9136398185; Email: wyatt57@example.net; IP: 120.196.177.77
